ts_event,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,best_level_ofi,multi_level_ofi,integrated_ofi
2024-10-21 11:57:28.163711748+00:00,2024-10-21 11:57:28.163711748+00:00,10,2,38,A,B,0,233.54,200,130,166577,11526622,AAPL,200,210,-39.78820532200314
2024-10-21 11:57:28.163725884+00:00,2024-10-21 11:57:28.163725884+00:00,10,2,38,A,A,2,233.77,200,130,166367,11526623,AAPL,0,0,-63.81703623084739
2024-10-21 11:57:29.331953680+00:00,2024-10-21 11:57:29.331953680+00:00,10,2,38,C,A,2,233.77,200,130,165740,11527067,AAPL,0,-200,-65.15664287531204
2024-10-21 11:57:29.331966683+00:00,2024-10-21 11:57:29.331966683+00:00,10,2,38,A,A,3,233.78,200,130,165965,11527068,AAPL,0,200,-2.186045699934712
2024-10-21 11:57:30.995192991+00:00,2024-10-21 11:57:30.995192991+00:00,10,2,38,A,B,0,233.54,200,130,166205,11528694,AAPL,200,200,-40.470489342252456
2024-10-21 11:57:31.496234971+00:00,2024-10-21 11:57:31.496234971+00:00,10,2,38,A,A,1,233.74,500,130,166309,11528948,AAPL,0,1512,96.83697858910908
2024-10-21 11:57:36.264542456+00:00,2024-10-21 11:57:36.264542456+00:00,10,2,38,C,A,0,233.72,20,130,166329,11532750,AAPL,20,1532,97.16192048175364
2024-10-21 11:57:36.267934826+00:00,2024-10-21 11:57:36.267934826+00:00,10,2,38,C,B,0,233.54,200,130,166341,11532755,AAPL,-200,-200,-46.96932719514365
2024-10-21 11:57:37.887981490+00:00,2024-10-21 11:57:37.887981490+00:00,10,2,38,A,B,0,233.65,1,130,166292,11533577,AAPL,1,638,15.64337244468115
2024-10-21 11:57:38.016963535+00:00,2024-10-21 11:57:38.016963535+00:00,10,2,38,A,B,1,233.54,200,130,166210,11533703,AAPL,0,200,-30.074227863711645
2024-10-21 11:57:40.885440558+00:00,2024-10-21 11:57:40.885440558+00:00,10,2,38,C,B,3,233.47,27,130,166036,11535145,AAPL,0,-427,-88.34942475212792
2024-10-21 11:57:40.885481569+00:00,2024-10-21 11:57:40.885481569+00:00,10,2,38,A,B,3,233.48,26,130,166632,11535146,AAPL,0,426,0.7019389018879915
2024-10-21 11:57:41.319151873+00:00,2024-10-21 11:57:41.319151873+00:00,10,2,38,C,A,3,233.78,200,130,165907,11535430,AAPL,0,-200,-85.25377083746139
2024-10-21 11:57:41.319163898+00:00,2024-10-21 11:57:41.319163898+00:00,10,2,38,A,A,4,233.79,200,130,165940,11535431,AAPL,0,653,18.441712028903392
2024-10-21 11:57:41.375697228+00:00,2024-10-21 11:57:41.375697228+00:00,10,2,38,C,B,1,233.54,200,130,165726,11535542,AAPL,0,-200,-57.36558867368446
2024-10-21 11:57:41.375709324+00:00,2024-10-21 11:57:41.375709324+00:00,10,2,38,A,B,1,233.55,400,130,166331,11535543,AAPL,0,400,-16.428547458725237
2024-10-21 11:57:41.965660865+00:00,2024-10-21 11:57:41.965660865+00:00,10,2,38,C,B,1,233.55,400,130,165824,11536042,AAPL,0,-836,-116.5049529795876
2024-10-21 11:57:42.074173420+00:00,2024-10-21 11:57:42.074173420+00:00,10,2,38,A,B,2,233.49,200,130,166328,11536099,AAPL,0,626,22.138673508502
2024-10-21 11:57:42.169221771+00:00,2024-10-21 11:57:42.169221771+00:00,10,2,38,A,B,2,233.5,200,130,166713,11536143,AAPL,0,200,-22.28317366208405
2024-10-21 11:57:42.207878969+00:00,2024-10-21 11:57:42.207878969+00:00,10,2,38,C,B,2,233.5,200,130,166581,11536169,AAPL,0,-626,-109.57849004589809
2024-10-21 11:57:42.313260974+00:00,2024-10-21 11:57:42.313260974+00:00,10,2,38,A,B,2,233.49,200,130,165983,11536217,AAPL,0,626,22.138673508502
2024-10-21 11:57:42.380159117+00:00,2024-10-21 11:57:42.380159117+00:00,10,2,38,A,B,2,233.49,200,130,166266,11536247,AAPL,0,200,-22.28317366208405
2024-10-21 11:57:42.412324426+00:00,2024-10-21 11:57:42.412324426+00:00,10,2,38,C,B,2,233.49,200,130,165980,11536276,AAPL,0,-200,-65.15664287531204
2024-10-21 11:57:42.412336614+00:00,2024-10-21 11:57:42.412336614+00:00,10,2,38,A,B,2,233.5,200,130,166228,11536277,AAPL,0,200,-22.28317366208405
2024-10-21 11:57:48.072962640+00:00,2024-10-21 11:57:48.072962640+00:00,10,2,38,A,B,2,233.5,200,130,166635,11540432,AAPL,0,200,-22.28317366208405
2024-10-21 11:57:48.072974095+00:00,2024-10-21 11:57:48.072974095+00:00,10,2,38,C,A,4,233.79,200,130,165935,11540433,AAPL,0,653,18.441712028903392
2024-10-21 11:57:48.072984615+00:00,2024-10-21 11:57:48.072984615+00:00,10,2,38,A,A,4,233.8,200,130,166138,11540434,AAPL,0,200,-15.618851248241953
2024-10-21 11:57:48.076659157+00:00,2024-10-21 11:57:48.076659157+00:00,10,2,38,C,A,5,233.83,30,130,166144,11540485,AAPL,0,828,19.956805465553714
2024-10-21 11:57:48.076742621+00:00,2024-10-21 11:57:48.076742621+00:00,10,2,38,A,A,5,233.86,28,130,166325,11540488,AAPL,0,826,19.666684186752715
2024-10-21 11:57:48.136477014+00:00,2024-10-21 11:57:48.136477014+00:00,10,2,38,C,B,2,233.5,200,130,165690,11540727,AAPL,0,-200,-65.15664287531204
2024-10-21 11:57:48.136488492+00:00,2024-10-21 11:57:48.136488492+00:00,10,2,38,A,B,2,233.51,200,130,167008,11540728,AAPL,0,200,-22.28317366208405
2024-10-21 11:57:48.194611663+00:00,2024-10-21 11:57:48.194611663+00:00,10,2,38,C,B,3,233.48,26,130,166368,11540865,AAPL,0,-426,-88.1417554392841
2024-10-21 11:57:48.194659897+00:00,2024-10-21 11:57:48.194659897+00:00,10,2,38,A,B,3,233.49,29,130,166874,11540868,AAPL,0,429,1.3249468404194402
2024-10-21 11:57:51.070607242+00:00,2024-10-21 11:57:51.070607242+00:00,10,2,38,T,N,0,233.71,50,130,167862,11543012,AAPL,0,0,-43.71990826869805
2024-10-21 11:57:51.271195500+00:00,2024-10-21 11:57:51.271195500+00:00,10,2,38,A,A,4,233.79,200,130,166657,11543518,AAPL,0,651,18.249665823532894
2024-10-21 11:57:51.287108312+00:00,2024-10-21 11:57:51.287108312+00:00,10,2,38,C,A,6,233.86,28,130,166184,11543617,AAPL,0,426,-13.477907181935699
2024-10-21 11:57:51.287157718+00:00,2024-10-21 11:57:51.287157718+00:00,10,2,38,A,A,6,233.85,29,130,166443,11543618,AAPL,0,427,-13.381884079250444
2024-10-21 11:57:51.322699915+00:00,2024-10-21 11:57:51.322699915+00:00,10,2,38,T,N,0,233.71,7,130,168139,11543733,AAPL,0,0,-43.71990826869805
2024-10-21 11:57:52.317929239+00:00,2024-10-21 11:57:52.317929239+00:00,10,2,38,C,A,4,233.79,200,130,165902,11544404,AAPL,0,652,18.345688926218138
2024-10-21 11:57:52.317942384+00:00,2024-10-21 11:57:52.317942384+00:00,10,2,38,A,A,4,233.8,200,130,166323,11544405,AAPL,0,200,-15.618851248241953
2024-10-21 11:57:58.266584280+00:00,2024-10-21 11:57:58.266584280+00:00,10,2,38,A,A,4,233.79,200,130,166542,11548474,AAPL,0,652,18.345688926218138
2024-10-21 11:58:06.284720780+00:00,2024-10-21 11:58:06.284720780+00:00,10,2,38,C,B,2,233.51,200,130,166299,11554578,AAPL,0,-629,-110.20149798442954
2024-10-21 11:58:06.284733562+00:00,2024-10-21 11:58:06.284733562+00:00,10,2,38,A,B,2,233.49,200,130,166288,11554579,AAPL,0,200,-22.28317366208405
2024-10-21 11:58:06.339571308+00:00,2024-10-21 11:58:06.339571308+00:00,10,2,38,A,A,3,233.78,200,130,166370,11554687,AAPL,0,852,59.87955149498147
2024-10-21 11:58:06.359829740+00:00,2024-10-21 11:58:06.359829740+00:00,10,2,38,A,B,2,233.49,200,130,166292,11554809,AAPL,0,200,-22.28317366208405
2024-10-21 11:58:06.360206541+00:00,2024-10-21 11:58:06.360206541+00:00,10,2,38,A,A,5,233.84,29,130,166333,11554810,AAPL,0,456,-9.175125536635962
2024-10-21 11:58:06.360243785+00:00,2024-10-21 11:58:06.360243785+00:00,10,2,38,C,A,6,233.85,29,130,165843,11554811,AAPL,0,427,-13.381884079250444
2024-10-21 11:58:06.414660818+00:00,2024-10-21 11:58:06.414660818+00:00,10,2,38,C,B,2,233.49,200,130,165747,11554881,AAPL,0,-200,-65.15664287531204
2024-10-21 11:58:06.414672832+00:00,2024-10-21 11:58:06.414672832+00:00,10,2,38,A,B,2,233.51,200,130,166275,11554882,AAPL,0,629,22.76168144703344
2024-10-21 11:58:14.036350634+00:00,2024-10-21 11:58:14.036350634+00:00,10,2,38,T,N,0,233.73,87,130,167930,11561326,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:14.036377136+00:00,2024-10-21 11:58:14.036377136+00:00,10,2,38,C,A,3,233.78,200,130,165885,11561327,AAPL,0,-200,-85.25377083746139
2024-10-21 11:58:14.144708873+00:00,2024-10-21 11:58:14.144708873+00:00,10,2,38,A,A,3,233.78,200,130,166657,11561371,AAPL,0,200,-2.186045699934712
2024-10-21 11:58:18.578706483+00:00,2024-10-21 11:58:18.578706483+00:00,10,2,38,C,A,3,233.78,200,130,165907,11564710,AAPL,0,-200,-85.25377083746139
2024-10-21 11:58:18.578717695+00:00,2024-10-21 11:58:18.578717695+00:00,10,2,38,A,A,4,233.79,200,130,166328,11564711,AAPL,0,652,18.345688926218138
2024-10-21 11:58:18.649580622+00:00,2024-10-21 11:58:18.649580622+00:00,10,2,38,C,A,4,233.79,200,130,165821,11564816,AAPL,0,652,18.345688926218138
2024-10-21 11:58:18.666193529+00:00,2024-10-21 11:58:18.666193529+00:00,10,2,38,T,B,0,233.74,65,130,167692,11564831,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:18.666193529+00:00,2024-10-21 11:58:18.666193529+00:00,10,2,38,C,A,0,233.74,65,130,167692,11564831,AAPL,-65,-65,-44.77596941979287
2024-10-21 11:58:18.721960191+00:00,2024-10-21 11:58:18.721960191+00:00,10,2,38,A,A,5,233.83,400,130,166267,11565202,AAPL,0,827,44.6423716809493
2024-10-21 11:58:18.722551669+00:00,2024-10-21 11:58:18.722551669+00:00,10,2,38,A,A,7,233.9,27,130,166865,11565205,AAPL,0,271,-21.76790861138714
2024-10-21 11:58:18.722579315+00:00,2024-10-21 11:58:18.722579315+00:00,10,2,38,C,A,6,233.84,29,130,166596,11565206,AAPL,0,300,-18.98323863351479
2024-10-21 11:58:18.733836431+00:00,2024-10-21 11:58:18.733836431+00:00,10,2,38,C,A,5,233.83,400,130,166104,11565231,AAPL,0,825,44.45032547557879
2024-10-21 11:58:18.771745684+00:00,2024-10-21 11:58:18.771745684+00:00,10,2,38,A,A,5,233.83,200,130,166580,11565306,AAPL,0,625,15.438197595478918
2024-10-21 11:58:19.574896952+00:00,2024-10-21 11:58:19.574896952+00:00,10,2,38,C,A,5,233.83,200,130,165888,11566008,AAPL,0,625,15.438197595478918
2024-10-21 11:58:19.574907103+00:00,2024-10-21 11:58:19.574907103+00:00,10,2,38,A,A,5,233.85,200,130,167054,11566009,AAPL,0,625,15.438197595478918
2024-10-21 11:58:19.604471701+00:00,2024-10-21 11:58:19.604471701+00:00,10,2,38,A,B,2,233.52,200,130,166258,11566140,AAPL,0,200,-22.28317366208405
2024-10-21 11:58:19.632503658+00:00,2024-10-21 11:58:19.632503658+00:00,10,2,38,A,A,5,233.84,200,130,166249,11566182,AAPL,0,200,-14.707780388598184
2024-10-21 11:58:21.722356897+00:00,2024-10-21 11:58:21.722356897+00:00,10,2,38,A,A,5,233.84,200,130,166239,11567782,AAPL,0,200,-14.707780388598184
2024-10-21 11:58:21.794663862+00:00,2024-10-21 11:58:21.794663862+00:00,10,2,38,A,B,1,233.55,200,130,166880,11567840,AAPL,0,210,-29.002391133380947
2024-10-21 11:58:32.993346096+00:00,2024-10-21 11:58:32.993346096+00:00,10,2,38,A,B,1,233.56,200,130,166396,11577193,AAPL,0,200,-30.074227863711645
2024-10-21 11:58:37.947553299+00:00,2024-10-21 11:58:37.947553299+00:00,10,2,38,C,A,5,233.84,200,130,166035,11580485,AAPL,0,-200,-72.73203614879793
2024-10-21 11:58:37.947562931+00:00,2024-10-21 11:58:37.947562931+00:00,10,2,38,C,A,5,233.84,200,130,166032,11580486,AAPL,0,625,15.438197595478918
2024-10-21 11:58:37.947573917+00:00,2024-10-21 11:58:37.947573917+00:00,10,2,38,A,A,5,233.85,400,130,166837,11580487,AAPL,0,825,44.45032547557879
2024-10-21 11:58:40.491423845+00:00,2024-10-21 11:58:40.491423845+00:00,10,2,38,C,B,3,233.49,29,130,165994,11582081,AAPL,0,-429,-88.76476337781554
2024-10-21 11:58:40.491466764+00:00,2024-10-21 11:58:40.491466764+00:00,10,2,38,A,B,3,233.5,26,130,166361,11582082,AAPL,0,426,0.7019389018879915
2024-10-21 11:58:50.556727313+00:00,2024-10-21 11:58:50.556727313+00:00,10,2,38,A,A,5,233.84,400,130,166819,11587782,AAPL,0,400,14.304347491501684
2024-10-21 11:58:53.131341094+00:00,2024-10-21 11:58:53.131341094+00:00,10,2,38,A,B,1,233.56,200,130,166428,11589174,AAPL,0,200,-30.074227863711645
2024-10-21 11:58:53.954307531+00:00,2024-10-21 11:58:53.954307531+00:00,10,2,38,T,B,0,233.74,40,130,166661,11589595,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:53.954307531+00:00,2024-10-21 11:58:53.954307531+00:00,10,2,38,C,A,0,233.74,40,130,166661,11589595,AAPL,-40,-40,-44.36979205398717
2024-10-21 11:58:53.954317948+00:00,2024-10-21 11:58:53.954317948+00:00,10,2,38,A,B,0,233.66,100,130,166382,11589596,AAPL,100,882,35.48650854626336
2024-10-21 11:58:53.954477659+00:00,2024-10-21 11:58:53.954477659+00:00,10,2,38,T,B,0,233.74,395,0,168354,11589601,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:53.954477659+00:00,2024-10-21 11:58:53.954477659+00:00,10,2,38,T,N,0,233.74,40,130,168354,11589602,AAPL,395,1604,100.10233510071423
2024-10-21 11:58:53.954501480+00:00,2024-10-21 11:58:53.954501480+00:00,10,2,38,A,B,0,233.7,100,130,166098,11589603,AAPL,100,882,69.92621255561669
2024-10-21 11:58:53.954502815+00:00,2024-10-21 11:58:53.954502815+00:00,10,2,38,A,B,1,233.68,100,130,166109,11589604,AAPL,0,772,45.42848879340655
2024-10-21 11:58:53.954507571+00:00,2024-10-21 11:58:53.954507571+00:00,10,2,38,A,B,1,233.68,100,130,166476,11589605,AAPL,0,100,-36.897068066204845
2024-10-21 11:58:53.954515456+00:00,2024-10-21 11:58:53.954515456+00:00,10,2,38,A,B,1,233.68,100,130,166408,11589606,AAPL,0,100,-36.897068066204845
2024-10-21 11:58:53.954518683+00:00,2024-10-21 11:58:53.954518683+00:00,10,2,38,A,B,1,233.68,100,130,168207,11589607,AAPL,0,100,-36.897068066204845
2024-10-21 11:58:53.954521070+00:00,2024-10-21 11:58:53.954521070+00:00,10,2,38,A,B,0,233.7,40,130,167226,11589608,AAPL,40,40,-43.070024483408936
2024-10-21 11:58:53.954534910+00:00,2024-10-21 11:58:53.954534910+00:00,10,2,38,C,A,4,233.84,400,130,165611,11589609,AAPL,0,1225,75.72373758826441
2024-10-21 11:58:53.954535707+00:00,2024-10-21 11:58:53.954535707+00:00,10,2,38,A,B,2,233.67,40,130,166263,11589610,AAPL,0,702,50.13529220802478
2024-10-21 11:58:53.954546864+00:00,2024-10-21 11:58:53.954546864+00:00,10,2,38,C,B,1,233.68,100,130,166770,11589611,AAPL,0,-100,-50.54274847119126
2024-10-21 11:58:53.954549208+00:00,2024-10-21 11:58:53.954549208+00:00,10,2,38,C,B,0,233.7,100,130,165612,11589612,AAPL,-100,-100,-45.34461773192085
2024-10-21 11:58:53.954555754+00:00,2024-10-21 11:58:53.954555754+00:00,10,2,38,T,N,0,233.74,110,130,168989,11589613,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:53.954564591+00:00,2024-10-21 11:58:53.954564591+00:00,10,2,38,C,B,1,233.68,100,130,167360,11589614,AAPL,0,-100,-50.54274847119126
2024-10-21 11:58:53.954570870+00:00,2024-10-21 11:58:53.954570870+00:00,10,2,38,C,B,1,233.68,100,130,166858,11589615,AAPL,0,-100,-50.54274847119126
2024-10-21 11:58:53.954666995+00:00,2024-10-21 11:58:53.954666995+00:00,10,2,38,C,B,3,233.66,100,130,165825,11589616,AAPL,0,-662,-133.28776182409808
2024-10-21 11:58:53.954950395+00:00,2024-10-21 11:58:53.954950395+00:00,10,2,38,C,B,1,233.68,100,130,165751,11589618,AAPL,0,-712,-126.43728494881844
2024-10-21 11:58:54.013566047+00:00,2024-10-21 11:58:54.013566047+00:00,10,2,38,A,A,4,233.84,200,130,166375,11590027,AAPL,0,1025,47.62268056780831
2024-10-21 11:58:54.013589130+00:00,2024-10-21 11:58:54.013589130+00:00,10,2,38,C,A,4,233.84,200,130,166129,11590028,AAPL,0,1025,47.62268056780831
2024-10-21 11:58:54.021444014+00:00,2024-10-21 11:58:54.021444014+00:00,10,2,38,A,A,4,233.84,200,130,166362,11590029,AAPL,0,1025,47.62268056780831
2024-10-21 11:58:54.043347922+00:00,2024-10-21 11:58:54.043347922+00:00,10,2,38,A,A,4,233.84,200,130,166889,11590054,AAPL,0,200,-15.618851248241953
2024-10-21 11:58:54.063766628+00:00,2024-10-21 11:58:54.063766628+00:00,10,2,38,C,B,1,233.67,40,130,165811,11590066,AAPL,0,-722,-151.64761550829405
2024-10-21 11:58:54.213766156+00:00,2024-10-21 11:58:54.213766156+00:00,10,2,38,C,B,0,233.7,40,130,165899,11590218,AAPL,-40,-822,-121.95149940572578
2024-10-21 11:58:58.704657287+00:00,2024-10-21 11:58:58.704657287+00:00,10,2,38,A,B,2,233.54,26,130,166916,11592894,AAPL,0,407,-6.293123033352556
2024-10-21 11:58:58.704745556+00:00,2024-10-21 11:58:58.704745556+00:00,10,2,38,C,B,4,233.5,26,130,166044,11592895,AAPL,0,-371,-76.28322487674556
2024-10-21 11:58:58.758409305+00:00,2024-10-21 11:58:58.758409305+00:00,10,2,38,C,B,1,233.56,200,130,166085,11592914,AAPL,0,-200,-57.36558867368446
2024-10-21 11:58:58.758422757+00:00,2024-10-21 11:58:58.758422757+00:00,10,2,38,A,B,1,233.61,200,130,166602,11592915,AAPL,0,200,-30.074227863711645
2024-10-21 11:58:58.912375357+00:00,2024-10-21 11:58:58.912375357+00:00,10,2,38,A,B,0,233.66,100,130,166666,11592972,AAPL,100,682,15.124398383513924
2024-10-21 11:58:58.912551174+00:00,2024-10-21 11:58:58.912551174+00:00,10,2,38,T,B,0,233.75,1,0,168192,11592975,AAPL,0,0,-43.71990826869805
2024-10-21 11:58:58.912551174+00:00,2024-10-21 11:58:58.912551174+00:00,10,2,38,T,B,0,233.75,200,130,168192,11592976,AAPL,-1,-1,-43.736155363330276
2024-10-21 11:58:58.912551174+00:00,2024-10-21 11:58:58.912551174+00:00,10,2,38,C,A,0,233.75,200,130,168192,11592976,AAPL,200,1608,100.7882675069654
2024-10-21 11:58:58.912577219+00:00,2024-10-21 11:58:58.912577219+00:00,10,2,38,A,B,0,233.68,100,130,167585,11592979,AAPL,100,772,26.559582026110377
2024-10-21 11:58:58.912588388+00:00,2024-10-21 11:58:58.912588388+00:00,10,2,38,A,B,1,233.68,100,130,166711,11592981,AAPL,0,200,-30.074227863711645
2024-10-21 11:58:58.912594900+00:00,2024-10-21 11:58:58.912594900+00:00,10,2,38,A,B,1,233.7,38,130,166650,11592982,AAPL,0,900,62.663978299099114
2024-10-21 11:58:58.912609151+00:00,2024-10-21 11:58:58.912609151+00:00,10,2,38,A,B,3,233.67,38,130,167268,11592984,AAPL,0,390,1.2307238832443643
2024-10-21 11:58:58.912613899+00:00,2024-10-21 11:58:58.912613899+00:00,10,2,38,C,B,2,233.68,100,130,165753,11592985,AAPL,0,-100,-54.438275572005054
2024-10-21 11:58:58.912617614+00:00,2024-10-21 11:58:58.912617614+00:00,10,2,38,C,A,3,233.84,200,130,165939,11592986,AAPL,0,-200,-85.25377083746139
2024-10-21 11:58:58.912620981+00:00,2024-10-21 11:58:58.912620981+00:00,10,2,38,C,B,0,233.71,100,130,165820,11592987,AAPL,-100,-828,-125.04303107073167
2024-10-21 11:58:58.912628049+00:00,2024-10-21 11:58:58.912628049+00:00,10,2,38,C,A,3,233.84,200,130,166159,11592988,AAPL,0,1026,80.97624151700414
2024-10-21 11:58:58.912639087+00:00,2024-10-21 11:58:58.912639087+00:00,10,2,38,C,B,1,233.68,100,130,165705,11592990,AAPL,0,-100,-50.54274847119126
2024-10-21 11:58:58.912642543+00:00,2024-10-21 11:58:58.912642543+00:00,10,2,38,C,B,1,233.68,100,130,165848,11592991,AAPL,0,-100,-50.54274847119126
2024-10-21 11:58:58.912684059+00:00,2024-10-21 11:58:58.912684059+00:00,10,2,38,C,B,3,233.66,100,130,165787,11592992,AAPL,0,-462,-104.63764634631983
2024-10-21 11:58:58.912954809+00:00,2024-10-21 11:58:58.912954809+00:00,10,2,38,C,B,1,235.0,1000,130,165750,11592994,AAPL,0,-510,-98.90646116974015
2024-10-21 11:58:58.926466671+00:00,2024-10-21 11:58:58.926466671+00:00,10,2,38,A,A,3,233.85,200,130,166387,11593007,AAPL,0,1026,80.97624151700414
2024-10-21 11:58:58.945466491+00:00,2024-10-21 11:58:58.945466491+00:00,10,2,38,A,A,3,233.85,200,130,166324,11593017,AAPL,0,200,-2.186045699934712
2024-10-21 11:58:58.980196081+00:00,2024-10-21 11:58:58.980196081+00:00,10,2,38,C,A,3,233.85,200,130,165900,11593035,AAPL,0,-200,-85.25377083746139
2024-10-21 11:58:58.980205607+00:00,2024-10-21 11:58:58.980205607+00:00,10,2,38,C,A,3,233.85,200,130,165677,11593036,AAPL,0,1026,80.97624151700414
2024-10-21 11:58:58.983388525+00:00,2024-10-21 11:58:58.983388525+00:00,10,2,38,C,B,3,233.61,200,130,166293,11593038,AAPL,0,-481,-107.20454751672887
2024-10-21 11:58:58.983400771+00:00,2024-10-21 11:58:58.983400771+00:00,10,2,38,A,B,3,233.56,400,130,166505,11593039,AAPL,0,681,61.29859354809609
2024-10-21 11:58:59.013763041+00:00,2024-10-21 11:58:59.013763041+00:00,10,2,38,C,B,1,233.67,38,130,166379,11593062,AAPL,0,-720,-151.4382730354727
2024-10-21 11:58:59.013823110+00:00,2024-10-21 11:58:59.013823110+00:00,10,2,38,A,A,3,233.85,200,130,166295,11593063,AAPL,0,1026,80.97624151700414
2024-10-21 11:58:59.163763153+00:00,2024-10-21 11:58:59.163763153+00:00,10,2,38,C,B,0,233.7,38,130,166133,11593111,AAPL,-38,-820,-122.99362966032591
2024-10-21 11:59:00.168228588+00:00,2024-10-21 11:59:00.168228588+00:00,10,2,38,C,B,2,233.54,26,130,166115,11594290,AAPL,0,-436,-87.60582193264285
2024-10-21 11:59:00.168269867+00:00,2024-10-21 11:59:00.168269867+00:00,10,2,38,A,B,2,233.55,30,130,166353,11594291,AAPL,0,440,0.5947400873790246
2024-10-21 11:59:00.853830846+00:00,2024-10-21 11:59:00.853830846+00:00,10,2,38,A,A,3,233.84,200,130,166909,11595138,AAPL,0,200,-2.186045699934712
2024-10-21 11:59:01.071525039+00:00,2024-10-21 11:59:01.071525039+00:00,10,2,38,C,B,1,233.56,400,130,166268,11595523,AAPL,0,-840,-115.32591743474795
2024-10-21 11:59:01.071537379+00:00,2024-10-21 11:59:01.071537379+00:00,10,2,38,A,B,2,233.54,400,130,166036,11595524,AAPL,0,810,40.25269910961492
2024-10-21 11:59:01.127333717+00:00,2024-10-21 11:59:01.127333717+00:00,10,2,38,A,A,3,233.83,200,130,166286,11595689,AAPL,0,200,-2.186045699934712
2024-10-21 11:59:01.141872098+00:00,2024-10-21 11:59:01.141872098+00:00,10,2,38,C,A,3,233.83,200,130,165900,11595742,AAPL,0,1026,80.97624151700414
2024-10-21 11:59:01.141884696+00:00,2024-10-21 11:59:01.141884696+00:00,10,2,38,A,A,3,233.89,400,130,166735,11595743,AAPL,0,1226,122.5101040857675
2024-10-21 11:59:01.197001468+00:00,2024-10-21 11:59:01.197001468+00:00,10,2,38,A,B,1,233.55,400,130,167103,11595894,AAPL,0,-410,-100.40115483703822
2024-10-21 11:59:01.197013688+00:00,2024-10-21 11:59:01.197013688+00:00,10,2,38,A,A,3,233.84,200,130,166401,11595895,AAPL,0,200,-2.186045699934712
2024-10-21 11:59:01.308608556+00:00,2024-10-21 11:59:01.308608556+00:00,10,2,38,A,A,3,233.83,200,130,166347,11596082,AAPL,0,200,-2.186045699934712
2024-10-21 11:59:01.341702894+00:00,2024-10-21 11:59:01.341702894+00:00,10,2,38,C,B,1,233.55,30,130,165906,11596156,AAPL,0,-30,-45.766760329446015
2024-10-21 11:59:01.341757997+00:00,2024-10-21 11:59:01.341757997+00:00,10,2,38,A,B,2,233.53,27,130,166078,11596157,AAPL,0,27,-40.82594909680516
2024-10-21 11:59:01.498729008+00:00,2024-10-21 11:59:01.498729008+00:00,10,2,38,A,B,1,233.59,200,130,166481,11596259,AAPL,0,200,-30.074227863711645
2024-10-21 11:59:01.983695936+00:00,2024-10-21 11:59:01.983695936+00:00,10,2,38,A,B,1,233.59,200,130,166045,11596500,AAPL,0,200,-30.074227863711645
2024-10-21 11:59:02.037392833+00:00,2024-10-21 11:59:02.037392833+00:00,10,2,38,C,B,1,233.59,200,130,166417,11596603,AAPL,0,-200,-57.36558867368446
2024-10-21 11:59:02.037405330+00:00,2024-10-21 11:59:02.037405330+00:00,10,2,38,A,B,1,233.6,200,130,166397,11596604,AAPL,0,200,-30.074227863711645
2024-10-21 11:59:02.587275146+00:00,2024-10-21 11:59:02.587275146+00:00,10,2,38,A,B,1,233.61,200,130,166038,11596977,AAPL,0,200,-30.074227863711645
2024-10-21 11:59:05.075636621+00:00,2024-10-21 11:59:05.075636621+00:00,10,2,38,C,A,3,233.83,200,130,165883,11598871,AAPL,0,1026,80.97624151700414
2024-10-21 11:59:05.075648273+00:00,2024-10-21 11:59:05.075648273+00:00,10,2,38,A,A,3,233.85,200,130,166360,11598872,AAPL,0,1026,80.97624151700414
